Time_h,VPP1_PV_kW,VPP2_PV_kW,VPP3_PV_kW,VPP4_PV_kW,VPP5_PV_kW,VPP6_PV_kW,VPP7_PV_kW,VPP8_PV_kW,VPP9_PV_kW,VPP1_Wind_kW,VPP2_Wind_kW,VPP3_Wind_kW,VPP4_Wind_kW,VPP5_Wind_kW,VPP6_Wind_kW,VPP7_Wind_kW,VPP8_Wind_kW,VPP9_Wind_kW,VPP1_Gas_kW,VPP2_Gas_kW,VPP3_Gas_kW,VPP4_Gas_kW,VPP5_Gas_kW,VPP6_Gas_kW,VPP7_Gas_kW,VPP8_Gas_kW,VPP9_Gas_kW,VPP1_Bat_kW,VPP2_Bat_kW,VPP3_Bat_kW,VPP4_Bat_kW,VPP5_Bat_kW,VPP6_Bat_kW,VPP7_Bat_kW,VPP8_Bat_kW,VPP9_Bat_kW,VPP1_Load_kW,VPP2_Load_kW,VPP3_Load_kW,VPP4_Load_kW,VPP5_Load_kW,VPP6_Load_kW,VPP7_Load_kW,VPP8_Load_kW,VPP9_Load_kW,VPP1_Shed_kW,VPP2_Shed_kW,VPP3_Shed_kW,VPP4_Shed_kW,VPP5_Shed_kW,VPP6_Shed_kW,VPP7_Shed_kW,VPP8_Shed_kW,VPP9_Shed_kW,VPP1_Curtail_kW,VPP2_Curtail_kW,VPP3_Curtail_kW,VPP4_Curtail_kW,VPP5_Curtail_kW,VPP6_Curtail_kW,VPP7_Curtail_kW,VPP8_Curtail_kW,VPP9_Curtail_kW,VPP1_SOC,VPP2_SOC,VPP3_SOC,VPP4_SOC,VPP5_SOC,VPP6_SOC,VPP7_SOC,VPP8_SOC,VPP9_SOC,VPP1_Freq_Hz,VPP2_Freq_Hz,VPP3_Freq_Hz,VPP4_Freq_Hz,VPP5_Freq_Hz,VPP6_Freq_Hz,VPP7_Freq_Hz,VPP8_Freq_Hz,VPP9_Freq_Hz,VPP12_Exchange_kW,VPP19_Exchange_kW,VPP23_Exchange_kW,VPP34_Exchange_kW,VPP45_Exchange_kW,VPP56_Exchange_kW,VPP67_Exchange_kW,VPP78_Exchange_kW,VPP89_Exchange_kW,VPP12_Delay_ms,VPP19_Delay_ms,VPP23_Delay_ms,VPP34_Delay_ms,VPP45_Delay_ms,VPP56_Delay_ms,VPP67_Delay_ms,VPP78_Delay_ms,VPP89_Delay_ms,ADMM_Residual
9.700000,166.5247,145.2864,157.9028,57.8538,42.4454,53.2298,74.3446,58.8354,61.5738,32.9855,65.6240,30.2443,130.8326,121.8838,210.5734,82.7274,61.8166,42.2536,64.6426,59.4743,64.0099,63.0835,82.3808,67.8984,60.0000,55.0000,50.0000,8.8797,-1.8269,-2.3956,-8.0132,7.0825,-10.9252,-22.6122,0.0000,0.0000,329.1362,287.9942,308.5652,370.2783,329.1362,349.7072,308.5652,287.9942,267.4232,13.1391,6.4744,9.5539,7.2047,25.1107,9.5467,0.0000,0.0000,0.0000,309.6058,212.9619,238.9957,259.5301,300.2330,319.0991,385.8946,437.6578,386.4042,0.463979,0.587716,0.492109,0.644343,0.528604,0.648578,0.845721,0.900000,0.900000,50.000000,50.000000,50.000000,50.000000,50.000000,49.999809,50.000000,50.000000,50.000000,11.2698,18.3307,-3.5232,4.4466,-26.1495,23.8845,14.7086,-8.8061,2.5000,8.251,5.990,12.907,9.793,15.597,8.025,6.025,12.141,13.070,22.942038
9.800000,175.2367,142.2059,155.1298,57.6801,43.0192,52.3710,74.0055,58.8411,64.8352,27.0042,53.7244,24.7601,107.1087,99.7826,172.3901,67.7265,50.6074,34.5918,64.0278,62.3703,65.7543,67.2714,85.9424,74.5283,60.0000,55.0000,50.0000,8.0048,0.8236,-0.4176,-2.5325,13.5519,0.7458,-15.0773,0.0000,0.0000,328.3014,287.2638,307.7826,369.3391,328.3014,348.8203,307.7826,287.2638,266.7449,12.5128,9.3588,11.2776,11.3664,28.6450,16.1528,0.0000,0.0000,0.0000,308.6192,218.7806,243.9982,267.1877,307.3602,332.3489,378.8721,427.1848,382.6820,0.461804,0.587460,0.492210,0.644809,0.525331,0.648409,0.849024,0.900000,0.900000,50.000000,50.000000,50.000000,50.000000,50.000000,49.999810,50.000000,50.000000,50.000000,5.9963,17.2727,-2.0308,0.2546,-26.0171,18.2145,23.3938,-5.0387,2.5000,13.368,15.064,15.578,11.103,9.961,8.501,11.835,10.640,13.576,21.422119
9.900000,172.8788,145.1936,156.9825,57.4347,45.3338,52.5243,71.6475,57.8507,63.2102,34.8828,69.3987,31.9839,138.3581,128.8947,222.6856,87.4860,65.3724,44.6841,64.0326,59.4626,64.4229,62.5127,81.1829,66.4796,60.0000,55.0000,50.0000,8.6068,-1.1797,-1.1059,-7.5866,6.8620,-11.4840,-21.9289,0.0000,0.0000,333.9594,292.2145,313.0870,375.7043,333.9594,354.8319,313.0870,292.2145,271.3420,12.5124,6.4313,9.9292,6.5960,23.8823,8.1078,0.0000,0.0000,0.0000,309.0440,212.9080,238.9424,258.0936,297.8038,316.2368,384.1177,436.0086,386.5522,0.459465,0.587771,0.492478,0.646205,0.523673,0.650610,0.853827,0.900000,0.900000,50.000000,50.000000,50.000000,50.000000,50.000000,49.999811,50.000000,50.000000,50.000000,10.2188,17.5759,-4.2660,5.8620,-25.2025,24.2710,12.6570,-8.4644,2.5000,5.529,5.271,11.459,10.178,7.881,8.623,11.497,17.374,10.033,22.682167
10.000000,171.8996,142.8900,153.6093,56.0566,44.2369,51.6205,70.5353,57.0641,61.5603,37.2828,74.1736,34.1845,147.8775,137.7629,238.0070,93.5052,69.8702,47.7584,63.3378,58.1440,63.6405,60.0991,79.0392,63.2155,60.0000,55.0000,50.0000,8.4901,-1.5719,-1.0764,-9.7230,4.0096,-16.8795,-25.7599,0.0000,0.0000,329.9710,288.7246,309.3478,371.2174,329.9710,350.5942,309.3478,288.7246,268.1014,11.7551,5.0042,9.0145,4.0448,21.6150,4.7694,0.0000,0.0000,0.0000,309.9002,210.0847,236.2645,253.4991,293.3074,309.5812,388.9328,443.2096,391.2173,0.457158,0.588184,0.492738,0.647994,0.522705,0.653845,0.859470,0.900000,0.900000,50.000000,50.000000,50.000000,50.000000,50.000000,49.999812,50.000000,50.000000,50.000000,11.0034,16.7915,-5.0011,8.5788,-25.1215,26.6391,8.5727,-10.3799,2.5000,11.557,5.649,14.573,8.137,2.058,7.561,4.901,15.077,14.342,23.664764
10.100000,177.2567,147.6161,157.3037,58.2876,43.5809,53.3097,71.2484,57.3487,62.7494,35.4380,70.5032,32.4929,140.5601,130.9460,226.2296,88.8783,66.4128,45.3952,63.7305,59.6120,65.0983,62.9814,82.0093,66.5092,60.0000,55.0000,50.0000,8.2662,-1.0643,-0.3916,-6.9296,8.0985,-10.7621,-20.8994,0.0000,0.0000,338.8290,296.4754,317.6522,381.1826,338.8290,360.0058,317.6522,296.4754,275.2986,12.2173,6.5941,10.6228,7.0851,24.7247,8.1437,0.0000,0.0000,0.0000,306.9732,213.2143,240.0196,259.1928,299.4696,316.2971,381.5751,432.2861,382.8460,0.454912,0.588464,0.492833,0.649269,0.520749,0.655908,0.864048,0.900000,0.900000,50.000000,50.000000,50.000000,50.000000,50.000000,49.999813,50.000000,50.000000,50.000000,9.5361,17.1070,-5.0939,6.0963,-25.8478,25.3316,12.5344,-7.9497,2.5000,9.087,8.145,12.540,9.799,2.744,10.063,14.785,9.915,14.684,22.479912
10.200000,172.6094,148.2654,156.6053,58.4374,44.5727,52.0087,73.6231,58.8422,63.4953,39.7905,79.1625,36.4838,157.8238,147.0289,254.0155,99.7944,74.5697,50.9707,64.6780,58.5780,65.1077,60.8431,79.9472,62.8843,60.0000,55.0000,50.0000,9.5372,-1.6419,-0.1951,-9.5194,4.5356,-17.3136,-25.5059,0.0000,0.0000,343.7449,300.7768,322.2609,386.7130,343.7449,365.2290,322.2609,300.7768,279.2928,13.1050,5.4573,10.5002,4.8082,22.5396,4.4444,0.0000,0.0000,0.0000,308.4462,210.9556,238.3487,255.0154,295.1209,308.9129,385.6508,437.6350,385.1732,0.452320,0.588895,0.492880,0.651020,0.519653,0.659226,0.869635,0.900000,0.900000,50.000000,50.000000,50.000000,50.000000,50.000000,49.999814,50.000000,50.000000,50.000000,12.4635,18.6601,-6.5097,9.6404,-25.4452,28.3652,7.8989,-10.2530,2.5000,8.728,7.900,9.104,15.164,13.452,17.235,9.296,11.856,14.486,23.672174
10.300000,174.1515,143.1218,161.3969,59.5325,42.6451,54.2225,73.3247,58.8192,65.5278,53.4734,106.3845,49.0296,212.0954,197.5885,341.3649,134.1112,100.2123,68.4982,64.0119,55.8413,64.4498,55.0000,72.5111,45.0000,60.0000,55.0000,50.0000,-0.7287,-23.6637,-29.9681,-54.4337,-46.8229,-84.5524,-54.9448,0.0000,0.0000,335.3507,293.4319,314.3913,377.2696,335.3507,356.3101,314.3913,293.4319,272.4725,13.0344,3.9094,11.6019,1.2709,23.1344,0.0000,0.0000,0.0000,0.0000,320.7749,207.8386,238.5767,251.3168,296.2946,300.0000,398.0998,470.5996,411.5536,0.452487,0.595115,0.500136,0.661036,0.529226,0.675432,0.881670,0.900000,0.900000,50.000000,50.000000,50.000000,50.000000,50.000000,49.999815,50.000000,50.000000,50.000000,20.1153,13.1588,-4.9984,22.1232,-23.4927,44.0499,-22.1662,-24.9724,2.5000,15.746,12.029,2.400,13.398,5.836,15.610,5.191,14.535,4.008,30.076872
10.400000,179.2421,147.6906,158.8165,58.4941,44.9262,54.7885,74.2271,60.1428,65.0854,50.7672,101.0005,46.5483,201.3615,187.5887,324.0889,127.3240,95.1406,65.0316,62.8296,55.0064,63.8158,55.0000,71.2935,45.0000,60.0000,55.0000,50.0000,1.0844,-18.5467,-21.6685,-42.5194,-33.1511,-66.7075,-48.2064,0.0000,0.0000,336.4174,294.3652,315.3913,378.4696,336.4174,357.4435,315.3913,294.3652,273.3391,11.8816,3.1271,11.0279,1.3157,21.9470,0.0000,0.0000,0.0000,0.0000,316.7372,206.0873,236.8949,250.1499,293.8130,300.0000,397.9534,465.9182,406.7779,0.452193,0.599990,0.505382,0.668860,0.536003,0.688218,0.892230,0.900000,0.900000,50.000000,50.000000,50.000000,50.000000,50.000000,49.999817,50.000000,50.000000,50.000000,18.1044,12.8978,-6.7941,19.6894,-23.1466,40.7617,-16.6138,-21.6032,2.5000,8.766,12.363,10.108,13.867,13.337,4.623,15.568,11.289,14.754,28.664574
10.500000,173.4558,150.9358,162.4247,59.7842,46.4321,53.8650,73.6258,59.6917,64.8809,49.5362,98.5514,45.4196,196.4788,183.0400,316.2302,124.2366,92.8336,63.4547,64.1614,55.0651,63.1108,55.0000,70.5636,45.0000,60.0000,55.0000,50.0000,5.4137,-12.5080,-13.4076,-30.5702,-19.0773,-49.0541,-35.4729,0.0000,0.0000,344.7652,301.6696,323.2174,387.8609,344.7652,366.3130,323.2174,301.6696,280.1217,13.2459,3.2472,10.4276,1.4641,21.2879,0.0000,0.0000,0.0000,0.0000,313.9013,206.3780,236.2031,249.9422,292.5189,300.0000,399.1721,455.8558,398.2138,0.450722,0.603278,0.508628,0.674484,0.539904,0.697620,0.900000,0.900000,0.900000,50.000000,50.000000,50.000000,50.000000,50.000000,49.999818,50.000000,50.000000,50.000000,18.5084,16.4105,-7.1632,17.1184,-23.4401,38.2782,-14.1546,-15.2365,2.5000,7.534,4.966,7.826,7.343,12.252,13.583,13.319,9.372,11.921,27.283353
10.600000,179.8928,154.3883,176.0043,62.0538,46.5832,54.6870,76.6002,58.9857,69.7098,44.8111,89.1509,41.0871,177.7373,165.5804,286.0660,112.3861,83.9785,57.4019,63.2178,54.8488,59.5774,55.0000,69.5423,45.0000,60.0000,55.0000,50.0000,9.6531,-2.2688,-1.0731,-9.1703,6.1469,-17.8871,0.0000,0.0000,0.0000,346.4812,303.1710,324.8261,389.7913,346.4812,368.1362,324.8261,303.1710,281.5159,11.9696,2.3518,5.8299,0.0000,19.5432,0.0000,0.0000,0.0000,0.0000,310.9452,204.7001,229.9215,245.8295,289.0852,300.0000,424.1602,444.7932,395.5958,0.448099,0.603875,0.508888,0.676172,0.538419,0.701048,0.900000,0.900000,0.900000,50.000000,50.000000,50.000000,50.000000,50.000000,49.999819,50.000000,50.000000,50.000000,14.9544,17.4203,-4.7012,9.2523,-24.7014,33.9246,-16.3084,2.5000,2.5000,7.572,9.157,11.839,11.830,8.082,3.538,2.666,8.664,4.027,26.987442
10.700000,176.6858,152.9962,164.2741,58.6682,45.3055,54.2796,74.9961,61.2016,66.7035,39.7905,79.1625,36.4838,157.8238,147.0289,254.0155,99.7944,74.5697,50.9707,62.5153,54.5018,59.2950,55.0000,73.4836,55.3904,60.0000,55.0000,50.0000,10.8697,1.2888,4.8286,-0.5963,16.3729,-2.8643,0.0000,0.0000,0.0000,339.8493,297.3681,318.6087,382.3304,339.8493,361.0899,318.6087,297.3681,276.1275,11.8989,3.2426,7.3575,2.2810,19.2773,0.0000,0.0000,0.0000,0.0000,309.1298,206.1762,232.3621,249.3603,288.3810,300.0000,416.1818,443.4031,391.5467,0.445145,0.603474,0.507506,0.676282,0.534464,0.701597,0.900000,0.900000,0.900000,50.000000,50.000000,50.000000,50.000000,50.000000,49.999820,50.000000,50.000000,50.000000,13.1254,17.6419,-6.2240,7.3983,-26.2246,28.1695,-3.6026,2.5000,2.5000,7.053,14.263,3.438,12.025,6.259,12.282,12.578,10.191,4.766,25.009431
10.800000,173.1489,150.8928,167.2945,60.2334,44.7509,52.4501,74.5713,60.2366,66.6424,46.2955,92.1041,42.4482,183.6251,171.0654,295.5423,116.1090,86.7604,59.3035,63.8836,54.9785,61.2137,55.0000,69.9712,45.0000,60.0000,55.0000,50.0000,8.0312,-6.7164,-6.2955,-18.3073,-4.3176,-30.5436,0.0000,0.0000,0.0000,341.3797,298.7072,320.0435,384.0522,341.3797,362.7159,320.0435,298.7072,277.3710,12.6368,2.4859,7.4672,0.0000,19.9707,0.0000,0.0000,0.0000,0.0000,313.1688,204.9623,231.9583,246.4990,289.9391,300.0000,430.6368,453.2898,398.5749,0.442962,0.605240,0.509031,0.679650,0.535347,0.707451,0.900000,0.900000,0.900000,50.000000,50.000000,50.000000,50.000000,50.000000,49.999821,50.000000,50.000000,50.000000,16.9018,17.2758,-5.8187,12.8464,-24.4658,35.4504,-22.6382,2.5000,2.5000,8.636,7.422,10.302,16.128,7.056,10.267,10.248,13.817,7.036,28.512827
10.900000,182.3684,144.2891,158.7964,56.7626,44.0213,52.1934,75.4589,58.3558,63.0962,41.3168,82.1991,37.8832,163.8778,152.6688,263.7593,103.6225,77.4301,52.9259,61.5873,56.1292,60.6304,55.0000,72.5242,53.1436,60.0000,55.0000,50.0000,10.4613,3.7499,6.8320,-0.3995,15.7326,-4.9212,0.0000,0.0000,0.0000,343.0029,300.1275,321.5652,385.8783,343.0029,364.4406,321.5652,300.1275,278.6899,10.8207,4.6212,8.4258,2.1201,19.3698,0.0000,0.0000,0.0000,0.0000,306.7242,209.1391,234.4762,249.7754,288.6861,300.0000,417.5161,440.6584,387.3322,0.440120,0.604075,0.507076,0.679724,0.531547,0.708395,0.900000,0.900000,0.900000,50.000000,50.000000,50.000000,50.000000,50.000000,49.999822,50.000000,50.000000,50.000000,9.1845,16.4346,-5.6939,9.5838,-25.4530,29.5693,-5.7560,2.5000,2.5000,17.566,9.701,11.961,15.038,17.881,6.249,10.584,8.279,11.664,24.987714
11.000000,173.1715,135.7515,154.5382,58.4246,41.9704,50.1500,69.4504,57.7951,62.4036,43.5185,86.5794,39.9020,172.6106,160.8043,277.8146,109.1444,81.5562,55.7462,63.3386,57.7672,62.3853,55.0000,70.3316,46.7777,60.0000,55.0000,50.0000,10.2996,1.7432,3.4845,-6.7038,9.1491,-13.5714,0.0000,0.0000,0.0000,340.1739,297.6522,318.9130,382.6957,340.1739,361.4348,318.9130,297.6522,276.3913,12.0907,5.2695,8.6372,0.0000,19.3067,0.0000,0.0000,0.0000,0.0000,310.6101,210.5414,234.5855,246.6358,288.6119,300.0000,419.6818,446.6991,391.7585,0.437321,0.603534,0.506080,0.680957,0.529337,0.710996,0.900000,0.900000,0.900000,50.000000,50.000000,50.000000,50.000000,50.000000,49.999823,50.000000,50.000000,50.000000,10.4745,17.8645,-4.8635,13.1054,-25.2456,32.6586,-13.2649,2.5000,2.5000,15.097,9.216,2.921,13.399,6.687,7.551,8.282,8.058,8.123,26.284918
11.100000,175.7179,148.1452,154.0266,57.0306,43.5072,52.4668,73.9962,58.7105,66.6321,42.2511,84.0578,38.7399,167.5834,156.1210,269.7234,105.9656,79.1809,54.1227,63.0591,55.4092,61.7442,55.0000,71.7375,50.7063,60.0000,55.0000,50.0000,10.4749,0.3047,4.3627,-4.5014,12.0030,-8.9155,0.0000,0.0000,0.0000,342.8174,299.9652,321.3913,385.6696,342.8174,364.2435,321.3913,299.9652,278.5391,12.3965,4.0779,9.7008,2.1838,19.8492,0.0000,0.0000,0.0000,0.0000,310.4508,207.9705,235.5820,250.0174,289.5995,300.0000,418.5705,442.9262,392.2156,0.434474,0.603439,0.504832,0.681785,0.526438,0.712705,0.900000,0.900000,0.900000,50.000000,50.000000,50.000000,50.000000,50.000000,49.999824,50.000000,50.000000,50.000000,13.0694,17.9653,-8.0079,11.5627,-25.4537,30.7682,-8.9734,2.5000,2.5000,15.132,15.225,9.974,13.886,7.906,9.116,12.577,20.365,6.335,25.896966
